appid,name,cluster_characteristics,cluster_popularity,cluster_comprehensive
510620,THOTH,0,0,0
510630,Soccer Manager 2017,0,0,0
510660,Big Bang Empire,0,0,0
510840,Evolvation,0,0,0
511160,Cubway,0,0,0
511330,Farm Life: Natures Adventure,0,0,0
511340,Existentia,0,0,0
511470,Glass Masquerade,0,0,0
511680,Fate/EXTELLA,0,0,0
511740,Gal*Gun: Double Peace,0,0,0
511800,ONRAID,0,0,0
512020,Box Maze,0,0,0
512250,Oh...Sir!! The Insult Simulator,0,0,0
512270,Home - A VR Spacewalk,0,0,0
512300,Unbox: Newbie's Adventure,0,0,0
512450,BitRay2,0,0,0
512470,The Pirate: Caribbean Hunt,0,0,0
512640,Final Quest,0,0,0
512700,Duckles: the Jigsaw Witch,0,0,0
512900,Streets of Rogue,0,0,0
513000,KUBOOM,0,0,0
513230,The Underground Man,0,0,0
513440,Path of War,0,0,0
513450,Drop Alive,0,0,0
513510,Intralism,0,0,0
513530,Anykey Simulator,0,0,0
513560,Hunger Dungeon,0,0,0
513570,Wooden House,0,0,0
513590,So Many Cubes,0,0,0
513610,Madrobot X,0,0,0
513620,SkyTime,0,0,0
513630,Squeezone,0,0,0
513710,SCUM,0,0,0
513780,Turbo Pug DX,0,0,0
514470,Fantastic 4 In A Row 2,0,0,0
514480,Fantastic Checkers 2,0,0,0
514490,Ultimate Word Search 2: Letter Boxed,0,0,0
514580,Cooking Witch,0,0,0
514620,Ellipsis,0,0,0
514660,BitMaster,0,0,0
514900,>observer_,0,0,0
514920,Crash Wheels,0,0,0
515020,The VR Museum of Fine Art,0,0,0
515040,Make America Great Again: The Trump Presidency,0,0,0
515180,Bus Simulator 18,0,0,0
515220,F1™ 2017,0,0,0
515310,Invention 2,0,0,0
515470,Hyper color ball,0,0,0
515690,Warriors of Vilvatikta,0,0,0
515910,Hooligan Vasja,0,0,0
516510,Orake 2D MMORPG,0,0,0
516750,My Summer Car,0,0,0
516950,STARS Simulation,0,0,0
517000,Sakura Shrine Girls,0,0,0
517010,Aztecalypse,0,0,0
517630,Just Cause 4,0,0,0
517710,Redout: Enhanced Edition,0,0,0
517790,Caesar™ 3,0,0,0
517810,Caesar™ IV,0,0,0
518030,Aim Hero,0,0,0
518580,Accounting (Legacy),0,0,0
518620,Ballistick,0,0,0
518790,theHunter: Call of the Wild™,0,0,0
518800,Lone Leader,0,0,0
519140,Minds Eyes,0,0,0
519190,Next Day: Survival,0,0,0
519860,DUSK,0,0,0
520440,GUILTY GEAR Xrd -REVELATOR-,0,0,0
520530,INTERSHELTER,0,0,0
520720,Dear Esther: Landmark Edition,0,0,0
520860,Impulse of War,0,0,0
521150,Another Brick in The Mall,0,0,0
521200,Epic Battle Fantasy 3,0,0,0
521230,Stone Age Wars,0,0,0
521470,Magical Otoge Ciel,0,0,0
521500,Sakura Space,0,0,0
521570,You Have 10 Seconds 2,0,0,0
521580,Where are my Internets?,0,0,0
521630,Toadled,0,0,0
521830,H.I.S.T.O.R.Y T.O.R.C.H.K.A,0,0,0
521890,Hello Neighbor,0,0,0
521920,Death's Hangover,0,0,0
521930,Minimized,0,0,0
521940,Space Incident,0,0,0
521980,Autumn Dream,0,0,0
522090,Medieval Defenders,0,0,0
522210,Serial Cleaner,0,0,0
522230,The Fishing Club 3D,0,0,0
522470,The House of Da Vinci,0,0,0
522570,The Last Hope,0,0,0
523780,Emily is Away Too,0,0,0
523790,Brave Dungeon,0,0,0
524220,NieR:Automata™,0,0,0
524340,HellAngel,0,0,0
524580,Fairy Fencer F Advent Dark Force | フェアリーフェンサー エフ ADVENT DARK FORCE | 妖精劍士 F ADVENT DARK FORCE,0,0,0
524970,Helmet Heroes,0,0,0
525300,Starship Annihilator,0,0,0
525480,.hack//G.U. Last Recode,0,0,0
525510,"Guns, Gore and Cannoli 2",0,0,0
525780,Doorways: Old Prototype,0,0,0
525920,Pro Cycling Manager 2017,0,0,0
526160,The Wild Eight,0,0,0
526180,Deus Ex: Mankind Divided™ - VR Experience,0,0,0
526290,MY FIGHT,0,0,0
526460,KickHim,0,0,0
526740,hack_me,0,0,0
526880,Chess Knight 2,0,0,0
527100,Star Trek™: Bridge Crew,0,0,0
527230,For The King,0,0,0
527270,Atelier Sophie: The Alchemist of the Mysterious Book,0,0,0
527340,What The Box?,0,0,0
527430,"Warhammer 40,000: Inquisitor - Martyr",0,0,0
527450,Cockroach Simulator,0,0,0
527460,Lepofrenia,0,0,0
527480,Life Beetle,0,0,0
527490,EM: Shader Attack,0,0,0
527550,Platro,0,0,0
527750,Merger 3D,0,0,0
527760,Just Hero,0,0,0
527770,Russian SuperHero Dead Ivan,0,0,0
528060,東周列萌志 Philosophic Love,0,0,0
528080,Night Forest,0,0,0
528090,Lost In Woods 2,0,0,0
528230,SYNTHETIK: Legion Rising,0,0,0
528300,Soulless: Ray Of Hope,0,0,0
528510,Turbo Pug 3D,0,0,0
528660,Spin Rush,0,0,0
528670,Elems,0,0,0
528740,Operation: New Earth,0,0,0
529110,Awkward Dimensions Redux,0,0,0
529150,Lazerbait,0,0,0
529180,Dark and Light,0,0,0
529240,"Creature Clicker - Capture, Train, Ascend!",0,0,0
529670,The Bellows,0,0,0
529720,bob's game,0,0,0
529760,TAIKU MANSION,0,0,0
529780,Disturbed,0,0,0
529920,Resurgence,0,0,0
530070,Train Sim World®,0,0,0
530240,Pixel-Warfare: Pro,0,0,0
530330,Blameless,0,0,0
530540,mr.President Prologue Episode,0,0,0
530620,Resident Evil 7 / Biohazard 7 Teaser: Beginning Hour,0,0,0
530630,Empires Apart,0,0,0
530700,Argo,0,0,0
530890,Haydee,0,0,0
530920,Archimedes,0,0,0
530950,Tower 57,0,0,0
531190,HEBEREKE!: March! Red Army Girls' Brigade,0,0,0
531490,Golden Swords,0,0,0
531510,Just Shapes & Beats,0,0,0
531640,Eternal Card Game,0,0,0
531960,Bloody Walls,0,0,0
532030,Dream Dealer,0,0,0
532110,Rusty Lake: Roots,0,0,0
532210,Life is Strange 2,0,0,0
532840,CAYNE,0,0,0
533150,Super LOH,0,0,0
533300,Zup!,0,0,0
533340,Captivity,0,0,0
533540,MONMUSU,0,0,0
533690,Think To Die,0,0,0
533780,Zombie Defense,0,0,0
533820,Atonement 2: Ruptured by Despair,0,0,0
533860,Multimirror,0,0,0
533970,Blocks by Google,0,0,0
534010,Defense of Egypt: Cleopatra Mission,0,0,0
534220,Dragon's Sin,0,0,0
534290,Cursed Castilla (Maldita Castilla EX),0,0,0
534370,Pure Farming 2018,0,0,0
535230,Domina,0,0,0
535400,Breathing Fear,0,0,0
535480,Sundered®: Eldritch Edition,0,0,0
535760,Unforgiving Trials: The Space Crusade,0,0,0
535930,Two Point Hospital,0,0,0
536340,Endless Room,0,0,0
536410,Greenwood the Last Ritual,0,0,0
536890,Glittermitten Grove,0,0,0
536930,MOBIUS FINAL FANTASY™,0,0,0
537110,Angels of Death,0,0,0
537180,Digimon Masters Online,0,0,0
537280,Existence speed,0,0,0
537340,Guts and Glory,0,0,0
537360,JumpBall,0,0,0
537700,Octave,0,0,0
537800,Bomber Crew,0,0,0
537990,Heroine Anthem Zero -Sacrifice-,0,0,0
538100,Feel The Snow,0,0,0
538590,Sleeping Valley,0,0,0
538680,The Legend of Heroes: Trails of Cold Steel,0,0,0
539350,Ball of Light,0,0,0
539440,Citalis,0,0,0
539450,Crab Dub,0,0,0
539640,Racecar.io,0,0,0
539650,TwelveSky2 Classic,0,0,0
539670,Sakura Nova,0,0,0
539720,Razortron 2000,0,0,0
540020,Final Quest II,0,0,0
540610,Delicious! Pretty Girls Mahjong Solitaire,0,0,0
540640,Tales of the Elements,0,0,0
540840,Lara Croft GO,0,0,0
540900,Nuclear Contingency,0,0,0
541100,Krampus,0,0,0
541210,Cold Waters,0,0,0
541370,Clickdraw Clicker,0,0,0
541570,Sally Face,0,0,0
542280,Happy Maze,0,0,0
542310,Escape the Game,0,0,0
542340,Slingshot people,0,0,0
542430,Remaining in a dream,0,0,0
542480,Therian Saga,0,0,0
542590,SoulSaverOnline,0,0,0
542660,Feral Fury,0,0,0
542690,Mahsung Deluxe,0,0,0
542710,Dessert Storm,0,0,0
542720,Bubble Blowout,0,0,0
542730,Block Blowout,0,0,0
542740,Balloon Blowout,0,0,0
542780,Drift GEAR Racing Free,0,0,0
543360,Relaxation balls,0,0,0
543460,Dead Rising 4,0,0,0
543650,Last Days,0,0,0
543770,Altar Guardian,0,0,0
543780,Other Tanks,0,0,0
543790,Mars Industries,0,0,0
543900,METAL GEAR SURVIVE,0,0,0
544310,Jumps,0,0,0
544330,Snake Pass,0,0,0
544420,VRCapture,0,0,0
544550,Stationeers,0,0,0
544730,Catan Universe,0,0,0
544750,SOULCALIBUR VI,0,0,0
544810,KARDS,0,0,0
544920,Darwin Project,0,0,0
545150,Beastiarium,0,0,0
545280,The face of hope: Underground,0,0,0
545360,Sleight,0,0,0
545370,Time Of Silence,0,0,0
545410,A Trip to Yugoslavia: Director's Cut,0,0,0
545470,Hover Hazard,0,0,0
545580,"GO AWAY, THERE'S KUMIS OVER THERE!",0,0,0
545700,The Land of Dasthir,0,0,0
545820,Wanderland,0,0,0
545860,Luke Sidewalker,0,0,0
546050,Puyo Puyo™Tetris®,0,0,0
546340,"Dynamic Very, Very, Hard game!!",0,0,0
546380,Crispy Chicken,0,0,0
546390,Brief Karate Foolish,0,0,0
546400,Cavern Escape,0,0,0
546490,Heart and Seoul,0,0,0
546660,Operation Breakout,0,0,0
546700,The Butterfly Sign,0,0,0
546930,Machine Hunt,0,0,0
546980,Midnight Carnival,0,0,0
546990,Town of Night,0,0,0
547010,Terminal Hacker,0,0,0
547310,That's Mahjong!,0,0,0
547680,Guild Quest,0,0,0
547860,Rend,0,0,0
547960,Space Beret,0,0,0
548290,Dark Eden,0,0,0
548430,Deep Rock Galactic,0,0,0
550010,Happy Room,0,0,0
550470,NosTale,0,0,0
550650,Black Squad,0,0,0
550670,"What The Heck, Dude?",0,0,0
550900,Metin2,0,0,0
551110,Wayout,0,0,0
551170,Onmyoji,0,0,0
551550,ASSASSINATION BOX,0,0,0
551770,ECHO,0,0,0
552100,Brick Rigs,0,0,0
552110,Puzzle Pirates: Dark Seas,0,0,0
552500,Warhammer: Vermintide 2,0,0,0
552520,Far Cry® 5,0,0,0
552590,The Sexy Brutale,0,0,0
552620,ATOM RPG: Post-apocalyptic indie game,0,0,0
552700,WORLD OF FINAL FANTASY®,0,0,0
552990,World of Warships,0,0,0
553180,Are You Ready?,0,0,0
553210,"Warhammer 40,000: Space Wolf",0,0,0
553310,Lethal League Blaze,0,0,0
553340,SolarGun,0,0,0
553640,ICEY,0,0,0
553660,PWND,0,0,0
553790,Once in Yaissor,0,0,0
553960,Husk,0,0,0
554620,Life is Strange: Before the Storm,0,0,0
554640,拯救大魔王2 Rescue the Great Demon 2,0,0,0
555150,The First Tree,0,0,0
555160,Pavlov VR,0,0,0
555210,Trick and Treat - Visual Novel,0,0,0
555220,Detention,0,0,0
555260,The Butterfly Sign: Human Error,0,0,0
555440,Deathgarden,0,0,0
555450,Deus Ex: Breach™,0,0,0
555570,Infestation: The New Z,0,0,0
555610,Gunmetal Arcadia Zero,0,0,0
555620,Crazy Oafish Ultra Blocks: Big Sale,0,0,0
555640,Japanese School Life,0,0,0
555670,Infinitum,0,0,0
555700,Absoloot,0,0,0
555750,Masked Forces,0,0,0
555920,Dark Egypt,0,0,0
555940,Fairyland: Fairy Power,0,0,0
556110,Galactic Fighter,0,0,0
556120,Reptilians Must Die!,0,0,0
556160,PHAT STACKS,0,0,0
556180,Mysterium: A Psychic Clue Game,0,0,0
556280,Neon Prism,0,0,0
556820,Warbands: Bushido,0,0,0
556870,Charlie's Adventure,0,0,0
557260,iREC,0,0,0
557400,Midas Gold Plus,0,0,0
557600,Gorogoa,0,0,0
557680,Germ Wars,0,0,0
557780,Atom Fishing II,0,0,0
557810,Clicker Guild,0,0,0
557890,Sunset's Ashes,0,0,0
558100,Art of War: Red Tides,0,0,0
558420,Stories Untold,0,0,0
558810,Doomed Kingdoms,0,0,0
558990,Opus Magnum,0,0,0
559010,Cosmic Sugar VR,0,0,0
559100,Phantom Doctrine,0,0,0
559210,Rakuen,0,0,0
559650,Witch It,0,0,0
560130,Pillars of Eternity II: Deadfire,0,0,0
560170,STAR WARS™ SHADOWS OF THE EMPIRE™,0,0,0
560260,Super Blue Boy Planet,0,0,0
560380,MapleStory 2,0,0,0
561080,The Price of Freedom,0,0,0
561340,Merlin adventurer store,0,0,0
562010,Tanki Online,0,0,0
562220,Zup! 2,0,0,0
562240,The Spirit Underneath,0,0,0
562270,Shot Shot Tactic,0,0,0
562360,"Planes, Bullets and Vodka",0,0,0
562430,Alien Hostage,0,0,0
562520,Attempt[42],0,0,0
562640,Introvert Quest,0,0,0
562690,Immersion,0,0,0
562730,MechDefender,0,0,0
562760,KORABLIK,0,0,0
562810,MONOPOLY® PLUS,0,0,0
563120,Desolate Wastes: Vendor Chronicles,0,0,0
563560,Alien Swarm: Reactive Drop,0,0,0
564230,Fire Pro Wrestling World,0,0,0
564530,Pharaoh + Cleopatra,0,0,0
564710,Soda Dungeon,0,0,0
565030,Blueshift,0,0,0
565860,Tomato Way,0,0,0
566050,Zeus + Poseidon,0,0,0
566060,The Crypts of Anak Shaba - VR,0,0,0
566160,Zup! 6,0,0,0
566220,Brain In My Head,0,0,0
566670,Save the Ninja Clan,0,0,0
566990,Russian Car Driver,0,0,0
567060,Putrefaction 2: Void Walker,0,0,0
567170,Mystery Mine,0,0,0
567250,Cat Goes Platform,0,0,0
567280,Cube Runner,0,0,0
567290,Slash It,0,0,0
567580,Duke of Alpha Centauri,0,0,0
567640,Danganronpa V3: Killing Harmony,0,0,0
567680,The Pasture,0,0,0
568090,Tattletail,0,0,0
568220,Lobotomy Corporation | Monster Management Simulation,0,0,0
568450,Hoplite,0,0,0
568570,Force of Nature,0,0,0
568770,Cinderella Phenomenon - Otome/Visual Novel,0,0,0
568780,Multishop Tycoon Deluxe,0,0,0
568930,The Land of Pain,0,0,0
569480,Kingdoms and Castles,0,0,0
569610,Distant Space,0,0,0
569760,Last Answer,0,0,0
569840,FBI MANIA,0,0,0
569860,Thimbleweed Park™,0,0,0
570460,Laser League,0,0,0
570770,古剑奇谭二(GuJian2),0,0,0
570780,古剑奇谭(GuJian),0,0,0
570840,家有大貓 Nekojishi,0,0,0
570940,DARK SOULS™: REMASTERED,0,0,0
571260,THE KING OF FIGHTERS XIV STEAM EDITION,0,0,0
571310,SteamWorld Dig 2,0,0,0
571350,DED,0,0,0
571740,Golf It!,0,0,0
571870,Little Jack's Adventures,0,0,0
571910,Nightmare,0,0,0
572410,Steel Division: Normandy 44,0,0,0
572520,Dropzone,0,0,0
572660,Nick,0,0,0
573060,LOGistICAL,0,0,0
573090,Stormworks: Build and Rescue,0,0,0
573100,Battlefleet Gothic: Armada 2,0,0,0
574030,Score a goal (Physical football),0,0,0
574070,Space Wars: Interstellar Empires,0,0,0
574440,Ripple Effect,0,0,0
574580,To The Capital,0,0,0
574740,Fausts Alptraum,0,0,0
574760,Starship Theory,0,0,0
574810,Fight or Die,0,0,0
574820,Cat or Bread?,0,0,0
574850,Hardnoid,0,0,0
575090,Flame of Memory,0,0,0
575130,Danko and treasure map,0,0,0
575460,My Super Tower 2,0,0,0
575490,Let's Draw,0,0,0
575510,Sakura Agent,0,0,0
575550,Hell Girls,0,0,0
575640,Zup! 3,0,0,0
575700,Fruit Arranger,0,0,0
575720,Mighty Party,0,0,0
575750,Magic Box,0,0,0
575760,Project: R.E.B.O.O.T 2,0,0,0
575780,Inner silence,0,0,0
575830,rooMaze,0,0,0
575840,NeverEnd,0,0,0
575860,Tomb Joe,0,0,0
575870,Call to 10,0,0,0
575910,Trump Simulator 2017,0,0,0
575950,Blood Feed,0,0,0
576010,SQR🔲,0,0,0
576050,Other Worlds India,0,0,0
576120,Purgatory II,0,0,0
576130,State of Anarchy: Master of Mayhem,0,0,0
576310,Oracle,0,0,0
576470,ANIMALITY,0,0,0
576540,Brother Wings,0,0,0
576560,Pain Train,0,0,0
576660,Snake Party,0,0,0
576750,Ropes And Dragons VR,0,0,0
576860,Summer Nightmare,0,0,0
576940,Hunt For Gods,0,0,0
577740,Winexy,0,0,0
577800,NBA 2K18,0,0,0
577940,Killer Instinct,0,0,0
578080,PLAYERUNKNOWN'S BATTLEGROUNDS,1,1,1
578180,Lost Base Escape,0,0,0
578250,Invention,0,0,0
578260,Fluffy,0,0,0
578310,BRAIN / OUT,0,0,0
578330,LEGO® City Undercover,0,0,0
578440,冒险村传说（Tales of Legends）,0,0,0
578620,GORN,0,0,0
579150,Riot of the numbers,0,0,0
579230,Alpacapaca Dash,0,0,0
579950,Marvel's Guardians of the Galaxy: The Telltale Series,0,0,0
580200,Yonder: The Cloud Catcher Chronicles,0,0,0
580420,Tourists Kidnapped a Little Bear,0,0,0
580970,The Maze : Endless nightmare,0,0,0
580990,Space Impact Glitch,0,0,0
581000,Armored Gear,0,0,0
581030,The Last Hope: Trump vs Mafia - North Korea,0,0,0
581100,Langoth,0,0,0
581130,Metal Waltz: Anime tank girls,0,0,0
581200,Nash Racing,0,0,0
581270,Old Man's Journey,0,0,0
581320,Insurgency: Sandstorm,0,0,0
581430,Triangle,0,0,0
581520,Sakura Magical Girls,0,0,0
581630,Sword With Sauce,0,0,0
581640,Numberline,0,0,0
581720,Way of Hero,0,0,0
581820,Judas,0,0,0
582010,MONSTER HUNTER: WORLD,0,0,0
582160,Assassin's Creed® Origins,0,0,0
582270,Everything,0,0,0
582280,PIGMENTUM,0,0,0
582430,Jumping Tank,0,0,0
582500,We Were Here,0,0,0
582550,Passpartout: The Starving Artist,0,0,0
582580,Itineris,0,0,0
582660,Black Desert Online,0,0,0
582890,Estranged: Act II,0,0,0
583470,The End Is Nigh,0,0,0
583490,InfiniPicross,0,0,0
583760,Slash It 2,0,0,0
583950,Artifact,0,0,0
584100,Mad Digger,0,0,0
584170,Freedom Locomotion VR,0,0,0
584400,Sonic Mania,0,0,0
584980,Late Shift,0,0,0
585360,Steampunk Syndicate,0,0,0
585420,Trailmakers,0,0,0
585550,FEMINAZI: The Triggering,0,0,0
585560,Finnish Roller,0,0,0
585630,Switchblade,0,0,0
585690,Minimalism,0,0,0
585770,Prism Collider,0,0,0
585860,Bunker 58,0,0,0
585970,Tank Assault X,0,0,0
586030,Shardbound,0,0,0
586130,Survival Driver,0,0,0
586140,BlazBlue Centralfiction,0,0,0
586380,VITATIO 2,0,0,0
586480,Detective Noir,0,0,0
586520,Castle Werewolf 3D,0,0,0
586530,Hell`s Little Story,0,0,0
586960,Upside Down,0,0,0
586970,Hungry Flame,0,0,0
586980,MadOut2 BigCityOnline,0,0,0
587430,I Expect You To Die,0,0,0
587590,Unexpected Day,0,0,0
587620,OKAMI HD / 大神 絶景版,0,0,0
587790,Deadly Animal Duel,0,0,0
587810,Bang Bang Fruit,0,0,0
587830,Archery Practice VR,0,0,0
587860,Tales of Escape,0,0,0
588040,WILL: A Wonderful World / WILL：美好世界,0,0,0
588090,Starving,0,0,0
588180,Totemori,0,0,0
588210,HELLION,0,0,0
588240,Frisky Business,0,0,0
588420,Uncompromising Trash,0,0,0
588430,Fallout Shelter,0,0,0
588650,Dead Cells,0,0,0
588950,Kingsway,0,0,0
588970,Oik,0,0,0
589290,Holdfast: Nations At War,0,0,0
589360,Ni no Kuni™ II: Revenant Kingdom,0,0,0
589420,Grass Cutter - Mutated Lawns,0,0,0
589590,Kindergarten,0,0,0
589770,Green Elephant 2D,0,0,0
589780,The Red Strings Club,0,0,0
589870,Learn to Fly 3,0,0,0
590380,Into the Breach,0,0,0
590440,Carlos III y la difusión de la antigüedad,0,0,0
590910,炎黄战纪之三国烽烟,0,0,0
591360,Dreams of Dali,0,0,0
591370,Production Line : Car factory simulation,0,0,0
591420,Zup! 4,0,0,0
591560,Red Death,0,0,0
591740,Sniper Fury,0,0,0
591960,Animation Throwdown: The Quest for Cards,0,0,0
592340,Mall Empire,0,0,0
592730,Aerial Destruction,0,0,0
592890,Insidia,0,0,0
593280,Cat Quest,0,0,0
593290,Moccasin,0,0,0
593600,PixARK,0,0,0
594160,The Last Patient,0,0,0
594570,Total War: WARHAMMER II,0,0,0
594640,Evil,0,0,0
594650,Hunt Showdown,0,0,0
594720,Star Merchant,0,0,0
595140,Immortal Redneck,0,0,0
595280,Throne of Lies® The Online Game of Deceit,0,0,0
595320,Polterheist,0,0,0
595440,CPU Invaders,0,0,0
595460,Flix and Chill,0,0,0
595520,FINAL FANTASY XII THE ZODIAC AGE,0,0,0
596590,Linked,0,0,0
596650,Tap Adventure: Time Travel,0,0,0
596690,REVENGE: First Blood,0,0,0
596870,Drop Hunt - Adventure Puzzle,0,0,0
596940,Hide and Seek,0,0,0
596970,SUNLESS SKIES,0,0,0
597110,Fruit Sudoku🍉,0,0,0
597150,Hyper Knights,0,0,0
597170,Clone Drone in the Danger Zone,0,0,0
597220,West of Loathing,0,0,0
597840,Live Wallpaper Master,0,0,0
598070,Nevrosa: Prelude,0,0,0
598330,SimAirport,0,0,0
598470,Dungeon Creepster,0,0,0
598530,Naev,0,0,0
598700,The Vagrant,0,0,0
598810,Carcassonne - Tiles & Tactics,0,0,0
599090,15 Defense,0,0,0
599100,Green Cat,0,0,0
599140,Graveyard Keeper,0,0,0
599390,Battle for Wesnoth,0,0,0
599460,Weapon Shop Fantasy,0,0,0
599750,Crisis in the Kremlin,0,0,0
600120,Life Forge - Reborn ORPG,0,0,0
600140,Belko VR: An Escape Room Experiment,0,0,0
600370,Paradigm,0,0,0
600450,Shoot Paint,0,0,0
600480,Megaquarium,0,0,0
600630,Spaceship Looter,0,0,0
600750,Star Trek Timelines,0,0,0
601010,Hotel Anatolia,0,0,0
601150,Devil May Cry 5,0,0,0
601180,Doug and Lily,0,0,0
601280,Village Story,0,0,0
601340,Project of the Developer,0,0,0
601430,The Evil Within 2,0,0,0
601510,Yu-Gi-Oh! Duel Links,0,0,0
601530,Darkarta: A Broken Heart's Quest Collector's Edition,0,0,0
601650,My Name is You,0,0,0
601930,Trianguluv,0,0,0
602520,NEKOPARA Vol. 3,0,0,0
602830,Hexaball,0,0,0
602890,hack_me 2,0,0,0
602940,The Quest for Achievements,0,0,0
603040,SINISTRY SILINIUM,0,0,0
603220,ROTii,0,0,0
603360,CryptoMoneya,0,0,0
603370,Western FPS,0,0,0
603750,- Arcane Raise -,0,0,0
603850,Age of Civilizations II,0,0,0
604450,Another Adventure,0,0,0
604490,Running Through Russia,0,0,0
604500,Tank Force,0,0,0
604780,aMAZE,0,0,0
604830,All Alone: VR,0,0,0
605500,What's under your blanket 2 !?,0,0,0
605530,PippiStory,0,0,0
605610,Dawn,0,0,0
605740,"Flashing Lights - Police, Firefighting, Emergency Services Simulator (警情，消防，急救)",0,0,0
605910,Bootombaa,0,0,0
606150,Moonlighter,0,0,0
606280,Darksiders III,0,0,0
606330,Shadows 2: Perfidia,0,0,0
606730,Sine Mora EX,0,0,0
606800,Startup Company,0,0,0
607050,Wargroove,0,0,0
607200,Tanki X,0,0,0
607260,McOsu,0,0,0
607270,Jack's Gang,0,0,0
607440,Escape: VR,0,0,0
607460,Epic Snails,0,0,0
607890,Sword Art Online: Hollow Realization Deluxe Edition,0,0,0
608390,Mad Dagger,0,0,0
608560,Last Tale,0,0,0
608800,Guns of Icarus Alliance,0,0,0
608830,Project:surviving,0,0,0
608990,The Archotek Project,0,0,0
609150,STAR OCEAN™ - THE LAST HOPE -™ 4K & Full HD Remaster,0,0,0
609320,FAR: Lone Sails,0,0,0
609490,Minit,0,0,0
609940,KROSMAGA,0,0,0
610080,Realm Grinder,0,0,0
610130,UltraGoodness,0,0,0
610180,The Jackbox Party Pack 4,0,0,0
610360,Zup! Zero,0,0,0
610390,Sugar Box,0,0,0
610670,Alchemyland,0,0,0
610750,Games&Girls,0,0,0
610780,Crazy Buggy Racing,0,0,0
610810,Your Friend Hana,0,0,0
610930,Phantom Soldier,0,0,0
611020,CityBattle | Virtual Earth,0,0,0
611120,IKEA VR Pancake Kitchen,0,0,0
611500,Quake Champions,0,0,0
611660,Fallout 4 VR,0,0,0
611670,The Elder Scrolls V: Skyrim VR,0,0,0
611790,House Party,0,0,0
612020,Zombidle : REMONSTERED,0,0,0
612070,Kio's Adventure,0,0,0
612110,Sweet fantasy,0,0,0
612250,Eastwood VR,0,0,0
612470,Bio Inc. Redemption,0,0,0
612880,Wolfenstein II: The New Colossus,0,0,0
613010,Secret in Story,0,0,0
613100,House Flipper,0,0,0
613830,CHRONO TRIGGER®,0,0,0
614100,Heroes of Paragon,0,0,0
614460,Amber Tail Adventure,0,0,0
614570,Dishonored®: Death of the Outsider™,0,0,0
614940,The Misfits,0,0,0
615610,Orbt XL,0,0,0
616030,Eventide Night,0,0,0
616110,SPACEPLAN,0,0,0
616220,Hide vs. Seek,0,0,0
616360,Crimson Earth,0,0,0
616560,Ultimate Epic Battle Simulator,0,0,0
616720,Live2DViewerEX,0,0,0
617160,Home Sweet Home,0,0,0
617170,Mission: Escape from Island,0,0,0
617710,Cannons-Defenders: Steam Edition,0,0,0
617830,SUPERHOT VR,0,0,0
618080,Martial Arts Brutality,0,0,0
618120,HellGunner,0,0,0
618140,Barro,0,0,0
619150,while True: learn(),0,0,0
619290,Out of the Park Baseball 19,0,0,0
619310,Ways of History,0,0,0
619340,Conjuntalia,0,0,0
619400,Fluffy Creatures VS The World,0,0,0
619740,The Inevitability,0,0,0
619780,The Swords of Ditto,0,0,0
619890,Evil Glitch,0,0,0
619910,Just Cause™ 3: Multiplayer Mod,0,0,0
620070,Vroom Kaboom,0,0,0
620240,Outrunner,0,0,0
620590,Ancestors Legacy,0,0,0
620980,Beat Saber,0,0,0
621060,PC Building Simulator,0,0,0
621530,One Star,0,0,0
621830,WRC 7 FIA World Rally Championship,0,0,0
621880,Phoenix Dynasty 2,0,0,0
622170,Offensive Combat: Redux!,0,0,0
622650,Bendy and the Ink Machine™,0,0,0
623550,Timen runner,0,0,0
623580,POBEDA,0,0,0
623840,Ambre - a heartbreaking kinetic novel,0,0,0
623940,HIVESWAP: Act 1,0,0,0
624090,Football Manager 2018,0,0,0
624460,Fantasynth: Chez Nous,0,0,0
625430,Doodle God Blitz,0,0,0
625470,The Red Stare,0,0,0
625860,God Awe-full Clicker,0,0,0
626010,Office Space: Idle Profits,0,0,0
626680,Kreedz Climbing,0,0,0
626690,Sword Art Online: Fatal Bullet,0,0,0
627270,Injustice™ 2,0,0,0
627620,Intelligent Design: An Evolutionary Sandbox,0,0,0
627690,Idle Champions of the Forgotten Realms,0,0,0
627950,1914: Prelude to Chaos,0,0,0
628340,1 vs 1 : Global Operations,0,0,0
628440,Multiplayer FPS Demo,0,0,0
628700,The Flaws of Gravity,0,0,0
628730,Adolescent Santa Claus,0,0,0
628750,aMAZE 2,0,0,0
628760,The Adventurer - Episode 1: Beginning of the End,0,0,0
628840,Fighter of Evil,0,0,0
628890,NOBUNAGA'S AMBITION: Taishi / 信長の野望･大志,0,0,0
629030,Employee Recycling Center,0,0,0
629380,Cosmic Pioneer,0,0,0
629730,Blade and Sorcery,0,0,0
629910,Clicker Heroes 2,0,0,0
630100,SoulWorker - Anime Action MMO,0,0,0
631010,Crimson Earth 2,0,0,0
631510,Devil May Cry HD Collection,0,0,0
631660,Immersion Chess,0,0,0
632350,Cyberdimension Neptunia: 4 Goddesses Online | 四女神オンライン CYBER DIMENSION NEPTUNE | 四女神ONLINE 幻次元遊戲戰機少女,0,0,0
632360,Risk of Rain 2,0,0,0
633060,Orwell: Ignorance is Strength,0,0,0
633130,Nongünz,0,0,0
633230,NARUTO TO BORUTO: SHINOBI STRIKER,0,0,0
